serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,contractID,additionalInput,longvolume,shortvolume,aggression,minsize,barsstarttime,trailstop,preopen,streamingpriority,strategy
939,MTEDUCARE,MTEDUCARE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
940,MUDRA,MUDRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
941,MUKANDENG,MUKANDENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
942,MUKANDLTD,MUKANDLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
943,MUKTAARTS,MUKTAARTS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
944,MCX,MCX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
945,MUNJALAU,MUNJALAU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
946,MUNJALSHO,MUNJALSHO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
947,MURLIIND,MURLIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
948,MURUDCERA,MURUDCERA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
949,MUTHOOTFI,MUTHOOTFI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
950,MVLIND,MVLIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
951,MVL,MVL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
952,NCC,NCC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
953,NAGAROIL,NAGAROIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
954,NAGREEKCA,NAGREEKCA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
955,NAGREEKEX,NAGREEKEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
956,NAHARCAP,NAHARCAP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
957,NAHARINDU,NAHARINDU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
958,NAHARPOLY,NAHARPOLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
959,NAHARSPIN,NAHARSPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
960,NAKODA,NAKODA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
961,NSIL,NSIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
962,NDL,NDL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
963,NATCOPHAR,NATCOPHAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
964,NATHBIOGE,NATHBIOGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
965,NATIONALU,NATIONALU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
966,NBCC,NBCC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
967,NFL,NFL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
968,NOL,NOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
969,NATNLSTEE,NATNLSTEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
970,NBVENTURE,NBVENTURE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
971,NAVINFLUO,NAVINFLUO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
972,NAVNETEDU,NAVNETEDU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
973,NCLIND,NCLIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
974,NECLIFE,NECLIFE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
975,NEHAINT,NEHAINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
976,NELCAST,NELCAST,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
977,NELCO,NELCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
978,NEOCORP,NEOCORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
979,NEPCMICON,NEPCMICON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
980,NESCO,NESCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
981,NESTLEIND,NESTLEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
982,NET4,NET4,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
983,NETWORK18,NETWORK18,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
984,NEULANDLA,NEULANDLA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
985,NDTV,NDTV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
986,NEYVELILI,NEYVELILI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
987,NHPC,NHPC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
988,NICCO,NICCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
989,NIITLTD,NIITLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
990,NIITTECH,NIITTECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
991,NILKAMAL,NILKAMAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
992,NIPPOBATR,NIPPOBATR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
993,NCOPPER,NCOPPER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
994,NITCO,NITCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
995,NITESHEST,NITESHEST,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
996,NITINFIRE,NITINFIRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
997,NITINSPIN,NITINSPIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
998,NMDC,NMDC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
999,NOCIL,NOCIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1000,NOIDATOLL,NOIDATOLL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1001,NORBTEAEX,NORBTEAEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1002,NGCT,NGCT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1003,GREENFIRE,GREENFIRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1004,GSLNOVA,GSLNOVA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1005,NOVOPANIN,NOVOPANIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1006,NRBBEARIN,NRBBEARIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1007,NIBL,NIBL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1008,NRC,NRC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1009,NTPC,NTPC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1010,NUTEK,NUTEK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1011,PRESSMN,PRESSMN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1012,NUCLEUS,NUCLEUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1013,SWELECTES,SWELECTES,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1014,OBEROIRLT,OBEROIRLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1015,OCL,OCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1016,OISL,OISL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1017,ONGC,ONGC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1018,OILCOUNTU,OILCOUNTU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1019,OIL,OIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1020,OMMETALS,OMMETALS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1021,OMAXAUTO,OMAXAUTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1022,OMAXE,OMAXE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1023,OMKARCHEM,OMKARCHEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1024,OMNITECH,OMNITECH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1025,ONELIFECA,ONELIFECA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1026,ONMOBILE,ONMOBILE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1027,ONWARDTEC,ONWARDTEC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1028,OPAL,OPAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1029,OPTOCIRCU,OPTOCIRCU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1030,OFSS,OFSS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1031,ORBITCORP,ORBITCORP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1032,ORBTEXP,ORBTEXP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1033,ORCHIDCHE,ORCHIDCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1034,ORIENTABR,ORIENTABR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1035,ORIENTCEM,ORIENTCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1036,ORIENTBEL,ORIENTBEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1037,GREENPOWE,GREENPOWE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1038,ORIENTPPR,ORIENTPPR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1039,ORIENTLTD,ORIENTLTD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1040,ORIENTREF,ORIENTREF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1041,ORIENTBAN,ORIENTBAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1042,ORIENTHOT,ORIENTHOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1043,ORIENTALT,ORIENTALT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1044,ORISSAMIN,ORISSAMIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1045,BINDALAGR,BINDALAGR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1046,OSWALMIN,OSWALMIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1047,OUDHSUG,OUDHSUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1048,PAEL,PAEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1049,PAGEIND,PAGEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1050,SRGINFOTE,SRGINFOTE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1051,PANACEABI,PANACEABI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1052,PANAMAPET,PANAMAPET,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1053,PANASONIC,PANASONIC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1054,PANCARBON,PANCARBON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1055,PANCHSHEE,PANCHSHEE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1056,PANORAMUN,PANORAMUN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1057,FRL,FRL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1058,FRLDVR,FRLDVR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1059,PAPERPROD,PAPERPROD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1060,PARABDRUG,PARABDRUG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1061,PARACABLE,PARACABLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1062,PARAPRINT,PARAPRINT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1063,PARASPETR,PARASPETR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1064,PARAL,PARAL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1065,PDPL,PDPL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1066,PARRYSUGA,PARRYSUGA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1067,PARSVNATH,PARSVNATH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1068,PATELENG,PATELENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1069,PATINTLOG,PATINTLOG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1070,PATSPINLT,PATSPINLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1071,PBAINFRA,PBAINFRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1072,PCJEWELLE,PCJEWELLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1073,PILIND,PILIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1074,PGIL,PGIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1075,PEARLPOLY,PEARLPOLY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1076,PENINLAND,PENINLAND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1077,PENIND,PENIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1078,PERIATEA,PERIATEA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1079,PERSISTEN,PERSISTEN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1080,PFRL,PFRL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1081,PETRONENG,PETRONENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1082,PETRONET,PETRONET,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1083,PFIZER,PFIZER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1084,PGEL,PGEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1085,PHILIPCAR,PHILIPCAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1086,PHOENIXLT,PHOENIXLT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1087,PIIND,PIIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1088,PIDILITIN,PIDILITIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1089,PILANIINV,PILANIINV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1090,PIONDIST,PIONDIST,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1091,PIONEEREM,PIONEEREM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1092,PIPAVAVDO,PIPAVAVDO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1093,PIRGLASS,PIRGLASS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1094,PEL,PEL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1095,PIRPHYTO,PIRPHYTO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1096,PITTILAM,PITTILAM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1097,PLASTIBLE,PLASTIBLE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1098,PLETHICO,PLETHICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1099,PNBGILTS,PNBGILTS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1100,POCHIRAJU,POCHIRAJU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1101,POLARIND,POLARIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1102,POLARIS,POLARIS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1103,POLYMED,POLYMED,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1104,POLYPLEX,POLYPLEX,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1105,PONDYOXID,PONDYOXID,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1106,PONNIEROD,PONNIEROD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1107,PFC,PFC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1108,POWERGRID,POWERGRID,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1109,PRADIP,PRADIP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1110,PRAJIND,PRAJIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1111,PRAENG,PRAENG,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1112,PRAKASHCO,PRAKASHCO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1113,PRAKASH,PRAKASH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1114,PRAKASHST,PRAKASHST,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1115,PRATIBHA,PRATIBHA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1116,PPAP,PPAP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1117,PRECWIRE,PRECWIRE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1118,PRECOT,PRECOT,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1119,PREMIER,PREMIER,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1120,PREMIERPO,PREMIERPO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1121,PRESTIGE,PRESTIGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1122,PRICOL,PRICOL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1123,PFOCUS,PFOCUS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1124,PRIMESECU,PRIMESECU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1125,PRISMCEM,PRISMCEM,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1126,PRITHVI,PRITHVI,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1127,PRITHVISO,PRITHVISO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1128,PNC,PNC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1129,PGHH,PGHH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1130,PROVOGE,PROVOGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1131,PROZONE,PROZONE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1132,PSL,PSL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1133,PFS,PFS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1134,PTC,PTC,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1135,PTL,PTL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1136,PDUMJEIND,PDUMJEIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1137,PDUMJEPUL,PDUMJEPUL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1138,PUNJLLOYD,PUNJLLOYD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1139,PSB,PSB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1140,PUNJABCHE,PUNJABCHE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1141,PNB,PNB,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1142,PURVA,PURVA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1143,PVP,PVP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1144,PVR,PVR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1145,QGOLDHALF,QGOLDHALF,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1146,QNIFTY,QNIFTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1147,QUINTEGRA,QUINTEGRA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1148,RSSOFTWAR,RSSOFTWAR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1149,RSYSTEMS,RSYSTEMS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1150,RELBANK,RELBANK,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1151,RELGOLD,RELGOLD,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1152,RELCNX100,RELCNX100,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1153,RELNIFTY,RELNIFTY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1154,RADAAN,RADAAN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1155,RMCL,RMCL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1156,RADICO,RADICO,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1157,RAIN,RAIN,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1158,RAINBOWPA,RAINBOWPA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1159,RAIREKMOH,RAIREKMOH,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1160,RAJOIL,RAJOIL,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1161,RAJRAYON,RAJRAYON,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1162,RAJTV,RAJTV,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1163,RAJPALAYA,RAJPALAYA,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1164,RAJESHEXP,RAJESHEXP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1165,RAJSREESU,RAJSREESU,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1166,RAJVIR,RAJVIR,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1167,RALLIS,RALLIS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1168,RAMANEWS,RAMANEWS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1169,RAMCOIND,RAMCOIND,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1170,RAMCOSYS,RAMCOSYS,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1171,RKFORGE,RKFORGE,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1172,RAMKY,RAMKY,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
1173,RAMSARUP,RAMSARUP,STK,NSE,,INR,,,,,2000,100000,-500000,0,1,,0.05,N,100,ADR
