serialno,brokersymbol,exchangesymbol,displayname,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barstarttime,streaming,strategy
1180,RATNAMANI,RATNAMANI,RATNAMANI,STK,NSE,,INR,,,,1,,4,DATA
1181,RTNINFRA,RTNINFRA,RTNINFRA,STK,NSE,,INR,,,,1,,4,DATA
1182,RTNPOWER,RTNPOWER,RTNPOWER,STK,NSE,,INR,,,,1,,4,DATA
1183,RKDL,RKDL,RKDL,STK,NSE,,INR,,,,1,,4,DATA
1184,RAYMOND,RAYMOND,RAYMOND,STK,NSE,,INR,,,,1,,4,DATA
1185,REDINGTON,REDINGTON,REDINGTON,STK,NSE,,INR,,,,1,,4,DATA
1186,REFEX,REFEX,REFEX,STK,NSE,,INR,,,,1,,4,DATA
1187,REGENCERA,REGENCERAM,REGENCERAM,STK,NSE,,INR,,,,1,,4,DATA
1188,REIAGROLT,REIAGROLTD,REIAGROLTD,STK,NSE,,INR,,,,1,,4,DATA
1189,REISIXTEN,REISIXTEN,REISIXTEN,STK,NSE,,INR,,,,1,,4,DATA
1190,RELAXO,RELAXO,RELAXO,STK,NSE,,INR,,,,1,,4,DATA
1191,RELCAPITA,RELCAPITAL,RELCAPITAL,STK,NSE,,INR,,,,1,,4,DATA
1192,RCOM,RCOM,RCOM,STK,NSE,,INR,,,,1,,4,DATA
1193,RDEL,RDEL,RDEL,STK,NSE,,INR,,,,1,,4,DATA
1194,RIIL,RIIL,RIIL,STK,NSE,,INR,,,,1,,4,DATA
1195,RELIANCE,RELIANCE,RELIANCE,STK,NSE,,INR,,,,1,,4,DATA
1196,RELINFRA,RELINFRA,RELINFRA,STK,NSE,,INR,,,,1,,4,DATA
1197,RPOWER,RPOWER,RPOWER,STK,NSE,,INR,,,,1,,4,DATA
1198,RELIGARE,RELIGARE,RELIGARE,STK,NSE,,INR,,,,1,,4,DATA
1199,REMSONSIN,REMSONSIND,REMSONSIND,STK,NSE,,INR,,,,1,,4,DATA
1200,RJL,RJL,RJL,STK,NSE,,INR,,,,1,,4,DATA
1201,REPCOHOME,REPCOHOME,REPCOHOME,STK,NSE,,INR,,,,1,,4,DATA
1202,REPRO,REPRO,REPRO,STK,NSE,,INR,,,,1,,4,DATA
1203,RESPONIND,RESPONIND,RESPONIND,STK,NSE,,INR,,,,1,,4,DATA
1204,RMMIL,RMMIL,RMMIL,STK,NSE,,INR,,,,1,,4,DATA
1205,REVATHI,REVATHI,REVATHI,STK,NSE,,INR,,,,1,,4,DATA
1206,RICOAUTO,RICOAUTO,RICOAUTO,STK,NSE,,INR,,,,1,,4,DATA
1207,ROHITFERR,ROHITFERRO,ROHITFERRO,STK,NSE,,INR,,,,1,,4,DATA
1208,ROLTA,ROLTA,ROLTA,STK,NSE,,INR,,,,1,,4,DATA
1209,ROSSELLIN,ROSSELLIND,ROSSELLIND,STK,NSE,,INR,,,,1,,4,DATA
1210,ROHLTD,ROHLTD,ROHLTD,STK,NSE,,INR,,,,1,,4,DATA
1211,RPGLIFE,RPGLIFE,RPGLIFE,STK,NSE,,INR,,,,1,,4,DATA
1212,RSWM,RSWM,RSWM,STK,NSE,,INR,,,,1,,4,DATA
1213,RUBYMILLS,RUBYMILLS,RUBYMILLS,STK,NSE,,INR,,,,1,,4,DATA
1214,RUCHINFRA,RUCHINFRA,RUCHINFRA,STK,NSE,,INR,,,,1,,4,DATA
1215,RUCHISOYA,RUCHISOYA,RUCHISOYA,STK,NSE,,INR,,,,1,,4,DATA
1216,RUCHIRA,RUCHIRA,RUCHIRA,STK,NSE,,INR,,,,1,,4,DATA
1217,RUPA,RUPA,RUPA,STK,NSE,,INR,,,,1,,4,DATA
1218,RECLTD,RECLTD,RECLTD,STK,NSE,,INR,,,,1,,4,DATA
1219,RUSHIL,RUSHIL,RUSHIL,STK,NSE,,INR,,,,1,,4,DATA
1220,SADBHAV,SADBHAV,SADBHAV,STK,NSE,,INR,,,,1,,4,DATA
1221,SADBHIN,SADBHIN,SADBHIN,STK,NSE,,INR,,,,1,,4,DATA
1222,SAGCEM,SAGCEM,SAGCEM,STK,NSE,,INR,,,,1,,4,DATA
1223,SAGARDEEP,SAGARDEEP,SAGARDEEP,STK,NSE,,INR,,,,1,,4,DATA
1224,SAKSOFT,SAKSOFT,SAKSOFT,STK,NSE,,INR,,,,1,,4,DATA
1225,SAKHTISUG,SAKHTISUG,SAKHTISUG,STK,NSE,,INR,,,,1,,4,DATA
1226,SAKUMA,SAKUMA,SAKUMA,STK,NSE,,INR,,,,1,,4,DATA
1227,SALSTEEL,SALSTEEL,SALSTEEL,STK,NSE,,INR,,,,1,,4,DATA
1228,SALONA,SALONA,SALONA,STK,NSE,,INR,,,,1,,4,DATA
1229,SALORAINT,SALORAINTL,SALORAINTL,STK,NSE,,INR,,,,1,,4,DATA
1230,SALZERELE,SALZERELEC,SALZERELEC,STK,NSE,,INR,,,,1,,4,DATA
1231,SAMBHAAV,SAMBHAAV,SAMBHAAV,STK,NSE,,INR,,,,1,,4,DATA
1232,SAMTEL,SAMTEL,SAMTEL,STK,NSE,,INR,,,,1,,4,DATA
1233,SANDESH,SANDESH,SANDESH,STK,NSE,,INR,,,,1,,4,DATA
1234,SANGAMIND,SANGAMIND,SANGAMIND,STK,NSE,,INR,,,,1,,4,DATA
1235,SANGHIIND,SANGHIIND,SANGHIIND,STK,NSE,,INR,,,,1,,4,DATA
1236,SANGHVIFO,SANGHVIFOR,SANGHVIFOR,STK,NSE,,INR,,,,1,,4,DATA
1237,SANGHVIMO,SANGHVIMOV,SANGHVIMOV,STK,NSE,,INR,,,,1,,4,DATA
1238,SANOFI,SANOFI,SANOFI,STK,NSE,,INR,,,,1,,4,DATA
1239,SANWARIA,SANWARIA,SANWARIA,STK,NSE,,INR,,,,1,,4,DATA
1240,SARDAEN,SARDAEN,SARDAEN,STK,NSE,,INR,,,,1,,4,DATA
1241,SAREGAMA,SAREGAMA,SAREGAMA,STK,NSE,,INR,,,,1,,4,DATA
1242,SARLAPOLY,SARLAPOLY,SARLAPOLY,STK,NSE,,INR,,,,1,,4,DATA
1243,SASKEN,SASKEN,SASKEN,STK,NSE,,INR,,,,1,,4,DATA
1244,SATHAISPA,SATHAISPAT,SATHAISPAT,STK,NSE,,INR,,,,1,,4,DATA
1245,SATIN,SATIN,SATIN,STK,NSE,,INR,,,,1,,4,DATA
1246,SOTL,SOTL,SOTL,STK,NSE,,INR,,,,1,,4,DATA
1247,SETFNN50,SETFNN50,SETFNN50,STK,NSE,,INR,,,,1,,4,DATA
1248,SETF10GIL,SETF10GILT,SETF10GILT,STK,NSE,,INR,,,,1,,4,DATA
1249,SETFGOLD,SETFGOLD,SETFGOLD,STK,NSE,,INR,,,,1,,4,DATA
1250,SETFNIF50,SETFNIF50,SETFNIF50,STK,NSE,,INR,,,,1,,4,DATA
1251,SETFNIFBK,SETFNIFBK,SETFNIFBK,STK,NSE,,INR,,,,1,,4,DATA
1252,SCHNEIDER,SCHNEIDER,SCHNEIDER,STK,NSE,,INR,,,,1,,4,DATA
1253,SEINV,SEINV,SEINV,STK,NSE,,INR,,,,1,,4,DATA
1254,SEPOWER,SEPOWER,SEPOWER,STK,NSE,,INR,,,,1,,4,DATA
1255,SEAMECLTD,SEAMECLTD,SEAMECLTD,STK,NSE,,INR,,,,1,,4,DATA
1256,SELMCL,SELMCL,SELMCL,STK,NSE,,INR,,,,1,,4,DATA
1257,SELAN,SELAN,SELAN,STK,NSE,,INR,,,,1,,4,DATA
1258,SEQUENT,SEQUENT,SEQUENT,STK,NSE,,INR,,,,1,,4,DATA
1259,SERVALL,SERVALL,SERVALL,STK,NSE,,INR,,,,1,,4,DATA
1260,SESHAPAPE,SESHAPAPER,SESHAPAPER,STK,NSE,,INR,,,,1,,4,DATA
1261,SETCO,SETCO,SETCO,STK,NSE,,INR,,,,1,,4,DATA
1262,SEZAL,SEZAL,SEZAL,STK,NSE,,INR,,,,1,,4,DATA
1263,SHK,SHK,SHK,STK,NSE,,INR,,,,1,,4,DATA
1264,SHAHALLOY,SHAHALLOYS,SHAHALLOYS,STK,NSE,,INR,,,,1,,4,DATA
1265,SHAIVAL,SHAIVAL,SHAIVAL,STK,NSE,,INR,,,,1,,4,DATA
1266,SHAKTIPUM,SHAKTIPUMP,SHAKTIPUMP,STK,NSE,,INR,,,,1,,4,DATA
1267,SHALPAINT,SHALPAINTS,SHALPAINTS,STK,NSE,,INR,,,,1,,4,DATA
1268,SHANTIGEA,SHANTIGEAR,SHANTIGEAR,STK,NSE,,INR,,,,1,,4,DATA
1269,SHARDACRO,SHARDACROP,SHARDACROP,STK,NSE,,INR,,,,1,,4,DATA
1270,SHARDAMOT,SHARDAMOTR,SHARDAMOTR,STK,NSE,,INR,,,,1,,4,DATA
1271,SHARONBIO,SHARONBIO,SHARONBIO,STK,NSE,,INR,,,,1,,4,DATA
1272,SPYL,SPYL,SPYL,STK,NSE,,INR,,,,1,,4,DATA
1273,SHEMAROO,SHEMAROO,SHEMAROO,STK,NSE,,INR,,,,1,,4,DATA
1274,SHILPAMED,SHILPAMED,SHILPAMED,STK,NSE,,INR,,,,1,,4,DATA
1275,SHILPI,SHILPI,SHILPI,STK,NSE,,INR,,,,1,,4,DATA
1276,SCI,SCI,SCI,STK,NSE,,INR,,,,1,,4,DATA
1277,SHIRPUR-G,SHIRPUR-G,SHIRPUR-G,STK,NSE,,INR,,,,1,,4,DATA
1278,SHIVTEX,SHIVTEX,SHIVTEX,STK,NSE,,INR,,,,1,,4,DATA
1279,SHIVAMAUT,SHIVAMAUTO,SHIVAMAUTO,STK,NSE,,INR,,,,1,,4,DATA
1280,SHOPERSTO,SHOPERSTOP,SHOPERSTOP,STK,NSE,,INR,,,,1,,4,DATA
1281,SHREECEM,SHREECEM,SHREECEM,STK,NSE,,INR,,,,1,,4,DATA
1282,SGFL,SGFL,SGFL,STK,NSE,,INR,,,,1,,4,DATA
1283,SGJHL,SGJHL,SGJHL,STK,NSE,,INR,,,,1,,4,DATA
1284,SHREEPUSH,SHREEPUSHK,SHREEPUSHK,STK,NSE,,INR,,,,1,,4,DATA
1285,SHREERAMA,SHREERAMA,SHREERAMA,STK,NSE,,INR,,,,1,,4,DATA
1286,RAMANEWS,RAMANEWS,RAMANEWS,STK,NSE,,INR,,,,1,,4,DATA
1287,RENUKA,RENUKA,RENUKA,STK,NSE,,INR,,,,1,,4,DATA
1288,SHRENUJ,SHRENUJ,SHRENUJ,STK,NSE,,INR,,,,1,,4,DATA
1289,SHREYANIN,SHREYANIND,SHREYANIND,STK,NSE,,INR,,,,1,,4,DATA
1290,SHREYAS,SHREYAS,SHREYAS,STK,NSE,,INR,,,,1,,4,DATA
1291,SHRIASTER,SHRIASTER,SHRIASTER,STK,NSE,,INR,,,,1,,4,DATA
1292,SHRIRAMCI,SHRIRAMCIT,SHRIRAMCIT,STK,NSE,,INR,,,,1,,4,DATA
1293,SHRIRAMEP,SHRIRAMEPC,SHRIRAMEPC,STK,NSE,,INR,,,,1,,4,DATA
1294,SHRIPISTO,SHRIPISTON,SHRIPISTON,STK,NSE,,INR,,,,1,,4,DATA
1295,SRTRANSFI,SRTRANSFIN,SRTRANSFIN,STK,NSE,,INR,,,,1,,4,DATA
1296,SHYAMCENT,SHYAMCENT,SHYAMCENT,STK,NSE,,INR,,,,1,,4,DATA
1297,SHYAMTEL,SHYAMTEL,SHYAMTEL,STK,NSE,,INR,,,,1,,4,DATA
1298,SICAGEN,SICAGEN,SICAGEN,STK,NSE,,INR,,,,1,,4,DATA
1299,SICAL,SICAL,SICAL,STK,NSE,,INR,,,,1,,4,DATA
1300,SIEMENS,SIEMENS,SIEMENS,STK,NSE,,INR,,,,1,,4,DATA
1301,SIGNET,SIGNET,SIGNET,STK,NSE,,INR,,,,1,,4,DATA
1302,SILINV,SILINV,SILINV,STK,NSE,,INR,,,,1,,4,DATA
1303,SIMBHALS,SIMBHALS,SIMBHALS,STK,NSE,,INR,,,,1,,4,DATA
1304,SIMPLEXIN,SIMPLEXINF,SIMPLEXINF,STK,NSE,,INR,,,,1,,4,DATA
1305,SIMPLEX,SIMPLEX,SIMPLEX,STK,NSE,,INR,,,,1,,4,DATA
1306,SINTEX,SINTEX,SINTEX,STK,NSE,,INR,,,,1,,4,DATA
1307,SITASHREE,SITASHREE,SITASHREE,STK,NSE,,INR,,,,1,,4,DATA
1308,SITICABLE,SITICABLE,SITICABLE,STK,NSE,,INR,,,,1,,4,DATA
1309,SIYSIL,SIYSIL,SIYSIL,STK,NSE,,INR,,,,1,,4,DATA
1310,SJVN,SJVN,SJVN,STK,NSE,,INR,,,,1,,4,DATA
1311,SKFINDIA,SKFINDIA,SKFINDIA,STK,NSE,,INR,,,,1,,4,DATA
1312,SKIL,SKIL,SKIL,STK,NSE,,INR,,,,1,,4,DATA
1313,SKIPPER,SKIPPER,SKIPPER,STK,NSE,,INR,,,,1,,4,DATA
1314,SKMEGGPRO,SKMEGGPROD,SKMEGGPROD,STK,NSE,,INR,,,,1,,4,DATA
1315,SMARTLINK,SMARTLINK,SMARTLINK,STK,NSE,,INR,,,,1,,4,DATA
1316,SMLISUZU,SMLISUZU,SMLISUZU,STK,NSE,,INR,,,,1,,4,DATA
1317,SMSPHARMA,SMSPHARMA,SMSPHARMA,STK,NSE,,INR,,,,1,,4,DATA
1318,SNOWMAN,SNOWMAN,SNOWMAN,STK,NSE,,INR,,,,1,,4,DATA
1319,SOBHA,SOBHA,SOBHA,STK,NSE,,INR,,,,1,,4,DATA
1320,SOFTTECHG,SOFTTECHGR,SOFTTECHGR,STK,NSE,,INR,,,,1,,4,DATA
1321,SOLARINDS,SOLARINDS,SOLARINDS,STK,NSE,,INR,,,,1,,4,DATA
1322,SDBL,SDBL,SDBL,STK,NSE,,INR,,,,1,,4,DATA
1323,SOMATEX,SOMATEX,SOMATEX,STK,NSE,,INR,,,,1,,4,DATA
1324,SOMANYCER,SOMANYCERA,SOMANYCERA,STK,NSE,,INR,,,,1,,4,DATA
1325,SONASTEER,SONASTEER,SONASTEER,STK,NSE,,INR,,,,1,,4,DATA
1326,SONATSOFT,SONATSOFTW,SONATSOFTW,STK,NSE,,INR,,,,1,,4,DATA
1327,SOUTHBANK,SOUTHBANK,SOUTHBANK,STK,NSE,,INR,,,,1,,4,DATA
1328,SPIC,SPIC,SPIC,STK,NSE,,INR,,,,1,,4,DATA
1329,SPANCO,SPANCO,SPANCO,STK,NSE,,INR,,,,1,,4,DATA
1330,SPECIALIT,SPECIALITY,SPECIALITY,STK,NSE,,INR,,,,1,,4,DATA
1331,SPECTACLE,SPECTACLE,SPECTACLE,STK,NSE,,INR,,,,1,,4,DATA
1332,SPENTEX,SPENTEX,SPENTEX,STK,NSE,,INR,,,,1,,4,DATA
1333,SPHEREGSL,SPHEREGSL,SPHEREGSL,STK,NSE,,INR,,,,1,,4,DATA
1334,SPICEMOBI,SPICEMOBI,SPICEMOBI,STK,NSE,,INR,,,,1,,4,DATA
1335,SPLIL,SPLIL,SPLIL,STK,NSE,,INR,,,,1,,4,DATA
1336,SPMLINFRA,SPMLINFRA,SPMLINFRA,STK,NSE,,INR,,,,1,,4,DATA
1337,SQSBFSI,SQSBFSI,SQSBFSI,STK,NSE,,INR,,,,1,,4,DATA
1338,SRHHYPOLT,SRHHYPOLTD,SRHHYPOLTD,STK,NSE,,INR,,,,1,,4,DATA
1339,SREEL,SREEL,SREEL,STK,NSE,,INR,,,,1,,4,DATA
1340,SREINFRA,SREINFRA,SREINFRA,STK,NSE,,INR,,,,1,,4,DATA
1341,SRF,SRF,SRF,STK,NSE,,INR,,,,1,,4,DATA
1342,SABTN,SABTN,SABTN,STK,NSE,,INR,,,,1,,4,DATA
1343,SRIPIPES,SRIPIPES,SRIPIPES,STK,NSE,,INR,,,,1,,4,DATA
1344,SRSLTD,SRSLTD,SRSLTD,STK,NSE,,INR,,,,1,,4,DATA
1345,STAN,STAN,STAN,STK,NSE,,INR,,,,1,,4,DATA
1346,SIL,SIL,SIL,STK,NSE,,INR,,,,1,,4,DATA
1347,SFCL,SFCL,SFCL,STK,NSE,,INR,,,,1,,4,DATA
1348,STARPAPER,STARPAPER,STARPAPER,STK,NSE,,INR,,,,1,,4,DATA
1349,SBBJ,SBBJ,SBBJ,STK,NSE,,INR,,,,1,,4,DATA
1350,SBIN,SBIN,SBIN,STK,NSE,,INR,,,,1,,4,DATA
1351,MYSOREBAN,MYSOREBANK,MYSOREBANK,STK,NSE,,INR,,,,1,,4,DATA
1352,SBT,SBT,SBT,STK,NSE,,INR,,,,1,,4,DATA
1353,STCINDIA,STCINDIA,STCINDIA,STK,NSE,,INR,,,,1,,4,DATA
1354,SAIL,SAIL,SAIL,STK,NSE,,INR,,,,1,,4,DATA
1355,SSWL,SSWL,SSWL,STK,NSE,,INR,,,,1,,4,DATA
1356,STEL,STEL,STEL,STK,NSE,,INR,,,,1,,4,DATA
1357,STERLINBI,STERLINBIO,STERLINBIO,STK,NSE,,INR,,,,1,,4,DATA
1358,STERTOOLS,STERTOOLS,STERTOOLS,STK,NSE,,INR,,,,1,,4,DATA
1359,STRTECH,STRTECH,STRTECH,STK,NSE,,INR,,,,1,,4,DATA
1360,STINDIA,STINDIA,STINDIA,STK,NSE,,INR,,,,1,,4,DATA
1361,SGL,SGL,SGL,STK,NSE,,INR,,,,1,,4,DATA
1362,STOREONE,STOREONE,STOREONE,STK,NSE,,INR,,,,1,,4,DATA
1363,STAR,STAR,STAR,STK,NSE,,INR,,,,1,,4,DATA
1364,SUBEX,SUBEX,SUBEX,STK,NSE,,INR,,,,1,,4,DATA
1365,SUBROS,SUBROS,SUBROS,STK,NSE,,INR,,,,1,,4,DATA
1366,SUDAR,SUDAR,SUDAR,STK,NSE,,INR,,,,1,,4,DATA
1367,SUDARSCHE,SUDARSCHEM,SUDARSCHEM,STK,NSE,,INR,,,,1,,4,DATA
1368,SMPL,SMPL,SMPL,STK,NSE,,INR,,,,1,,4,DATA
1369,SUJANATWR,SUJANATWR,SUJANATWR,STK,NSE,,INR,,,,1,,4,DATA
1370,SUJANAUNI,SUJANAUNI,SUJANAUNI,STK,NSE,,INR,,,,1,,4,DATA
1371,SUMEETIND,SUMEETINDS,SUMEETINDS,STK,NSE,,INR,,,,1,,4,DATA
1372,SUMMITSEC,SUMMITSEC,SUMMITSEC,STK,NSE,,INR,,,,1,,4,DATA
1373,SPARC,SPARC,SPARC,STK,NSE,,INR,,,,1,,4,DATA
1374,SUNPHARMA,SUNPHARMA,SUNPHARMA,STK,NSE,,INR,,,,1,,4,DATA
1375,SUNTV,SUNTV,SUNTV,STK,NSE,,INR,,,,1,,4,DATA
1376,SUNDRMBRA,SUNDRMBRAK,SUNDRMBRAK,STK,NSE,,INR,,,,1,,4,DATA
1377,SUNCLAYLT,SUNCLAYLTD,SUNCLAYLTD,STK,NSE,,INR,,,,1,,4,DATA
1378,SUNDARMFI,SUNDARMFIN,SUNDARMFIN,STK,NSE,,INR,,,,1,,4,DATA
1379,SUNDARAM,SUNDARAM,SUNDARAM,STK,NSE,,INR,,,,1,,4,DATA
1380,SUNDRMFAS,SUNDRMFAST,SUNDRMFAST,STK,NSE,,INR,,,,1,,4,DATA
1381,SUNFLAG,SUNFLAG,SUNFLAG,STK,NSE,,INR,,,,1,,4,DATA
1382,SUNILHITE,SUNILHITEC,SUNILHITEC,STK,NSE,,INR,,,,1,,4,DATA
1383,SUNTECK,SUNTECK,SUNTECK,STK,NSE,,INR,,,,1,,4,DATA
1384,SUPERSPIN,SUPERSPIN,SUPERSPIN,STK,NSE,,INR,,,,1,,4,DATA
1385,SUPERHOUS,SUPERHOUSE,SUPERHOUSE,STK,NSE,,INR,,,,1,,4,DATA
1386,SUPRAJIT,SUPRAJIT,SUPRAJIT,STK,NSE,,INR,,,,1,,4,DATA
1387,SIIL,SIIL,SIIL,STK,NSE,,INR,,,,1,,4,DATA
1388,SUPREMEIN,SUPREMEIND,SUPREMEIND,STK,NSE,,INR,,,,1,,4,DATA
1389,SUPREMEI1,SUPREMEINF,SUPREMEINF,STK,NSE,,INR,,,,1,,4,DATA
1390,SUPPETRO,SUPPETRO,SUPPETRO,STK,NSE,,INR,,,,1,,4,DATA
1391,SUPREMETE,SUPREMETEX,SUPREMETEX,STK,NSE,,INR,,,,1,,4,DATA
1392,SURANACOR,SURANACORP,SURANACORP,STK,NSE,,INR,,,,1,,4,DATA
1393,SURANAIND,SURANAIND,SURANAIND,STK,NSE,,INR,,,,1,,4,DATA
1394,SURANASOL,SURANASOL,SURANASOL,STK,NSE,,INR,,,,1,,4,DATA
1395,SURANATP,SURANAT&P,SURANAT&P,STK,NSE,,INR,,,,1,,4,DATA
1396,SURYAROSN,SURYAROSNI,SURYAROSNI,STK,NSE,,INR,,,,1,,4,DATA
1397,SURYAJYOT,SURYAJYOTI,SURYAJYOTI,STK,NSE,,INR,,,,1,,4,DATA
1398,SURYALAXM,SURYALAXMI,SURYALAXMI,STK,NSE,,INR,,,,1,,4,DATA
1399,SUTLEJTEX,SUTLEJTEX,SUTLEJTEX,STK,NSE,,INR,,,,1,,4,DATA
1400,SUVEN,SUVEN,SUVEN,STK,NSE,,INR,,,,1,,4,DATA
1401,SUZLON,SUZLON,SUZLON,STK,NSE,,INR,,,,1,,4,DATA
1402,SVOGL,SVOGL,SVOGL,STK,NSE,,INR,,,,1,,4,DATA
1403,SWANENERG,SWANENERGY,SWANENERGY,STK,NSE,,INR,,,,1,,4,DATA
1404,SWARAJENG,SWARAJENG,SWARAJENG,STK,NSE,,INR,,,,1,,4,DATA
1405,SWELECTES,SWELECTES,SWELECTES,STK,NSE,,INR,,,,1,,4,DATA
1406,SYMPHONY,SYMPHONY,SYMPHONY,STK,NSE,,INR,,,,1,,4,DATA
1407,SYNCOM,SYNCOM,SYNCOM,STK,NSE,,INR,,,,1,,4,DATA
1408,SYNDIBANK,SYNDIBANK,SYNDIBANK,STK,NSE,,INR,,,,1,,4,DATA
1409,SYNGENE,SYNGENE,SYNGENE,STK,NSE,,INR,,,,1,,4,DATA
1410,TAINWALCH,TAINWALCHM,TAINWALCHM,STK,NSE,,INR,,,,1,,4,DATA
1411,TAJGVK,TAJGVK,TAJGVK,STK,NSE,,INR,,,,1,,4,DATA
1412,TAKE,TAKE,TAKE,STK,NSE,,INR,,,,1,,4,DATA
1413,TALBROAUT,TALBROAUTO,TALBROAUTO,STK,NSE,,INR,,,,1,,4,DATA
1414,TALWALKAR,TALWALKARS,TALWALKARS,STK,NSE,,INR,,,,1,,4,DATA
1415,TNPL,TNPL,TNPL,STK,NSE,,INR,,,,1,,4,DATA
1416,TNPETRO,TNPETRO,TNPETRO,STK,NSE,,INR,,,,1,,4,DATA
1417,TNTELE,TNTELE,TNTELE,STK,NSE,,INR,,,,1,,4,DATA
1418,TANLA,TANLA,TANLA,STK,NSE,,INR,,,,1,,4,DATA
1419,TANTIACON,TANTIACONS,TANTIACONS,STK,NSE,,INR,,,,1,,4,DATA
1420,TARAJEWEL,TARAJEWELS,TARAJEWELS,STK,NSE,,INR,,,,1,,4,DATA
1421,TARAPUR,TARAPUR,TARAPUR,STK,NSE,,INR,,,,1,,4,DATA
1422,TARMAT,TARMAT,TARMAT,STK,NSE,,INR,,,,1,,4,DATA
1423,TATACHEM,TATACHEM,TATACHEM,STK,NSE,,INR,,,,1,,4,DATA
1424,TCO,TATACOFFEE,TATACOFFEE,STK,NSE,,INR,,,,1,,4,DATA
1425,TATACOMM,TATACOMM,TATACOMM,STK,NSE,,INR,,,,1,,4,DATA
1426,TCS,TCS,TCS,STK,NSE,,INR,,,,1,,4,DATA
1427,TATAELXSI,TATAELXSI,TATAELXSI,STK,NSE,,INR,,,,1,,4,DATA
1428,TATAGLOBA,TATAGLOBAL,TATAGLOBAL,STK,NSE,,INR,,,,1,,4,DATA
1429,TATAINVES,TATAINVEST,TATAINVEST,STK,NSE,,INR,,,,1,,4,DATA
1430,TATAMETAL,TATAMETALI,TATAMETALI,STK,NSE,,INR,,,,1,,4,DATA
1431,TATAMTRDV,TATAMTRDVR,TATAMTRDVR,STK,NSE,,INR,,,,1,,4,DATA
1432,TATAMOTOR,TATAMOTORS,TATAMOTORS,STK,NSE,,INR,,,,1,,4,DATA
1433,TATAPOWER,TATAPOWER,TATAPOWER,STK,NSE,,INR,,,,1,,4,DATA
1434,TATASPONG,TATASPONGE,TATASPONGE,STK,NSE,,INR,,,,1,,4,DATA
1435,TATASTEEL,TATASTEEL,TATASTEEL,STK,NSE,,INR,,,,1,,4,DATA
1436,TTML,TTML,TTML,STK,NSE,,INR,,,,1,,4,DATA
1437,TCIDEVELO,TCIDEVELOP,TCIDEVELOP,STK,NSE,,INR,,,,1,,4,DATA
1438,TCIFINANC,TCIFINANCE,TCIFINANCE,STK,NSE,,INR,,,,1,,4,DATA
1439,TDPOWERSY,TDPOWERSYS,TDPOWERSYS,STK,NSE,,INR,,,,1,,4,DATA
1440,TEAMLEASE,TEAMLEASE,TEAMLEASE,STK,NSE,,INR,,,,1,,4,DATA
1441,TECHM,TECHM,TECHM,STK,NSE,,INR,,,,1,,4,DATA
1442,TECHIN,TECHIN,TECHIN,STK,NSE,,INR,,,,1,,4,DATA
1443,TECHNO,TECHNO,TECHNO,STK,NSE,,INR,,,,1,,4,DATA
1444,TIIL,TIIL,TIIL,STK,NSE,,INR,,,,1,,4,DATA
1445,TECHNOFAB,TECHNOFAB,TECHNOFAB,STK,NSE,,INR,,,,1,,4,DATA
1446,TEXINFRA,TEXINFRA,TEXINFRA,STK,NSE,,INR,,,,1,,4,DATA
1447,TEXRAIL,TEXRAIL,TEXRAIL,STK,NSE,,INR,,,,1,,4,DATA
1448,TEXMOPIPE,TEXMOPIPES,TEXMOPIPES,STK,NSE,,INR,,,,1,,4,DATA
1449,TGBHOTELS,TGBHOTELS,TGBHOTELS,STK,NSE,,INR,,,,1,,4,DATA
1450,THANGAMAY,THANGAMAYL,THANGAMAYL,STK,NSE,,INR,,,,1,,4,DATA
1451,THEBYKE,BYKE,BYKE,STK,NSE,,INR,,,,1,,4,DATA
1452,THEJO,THEJO,THEJO,STK,NSE,,INR,,,,1,,4,DATA
1453,THEMISMED,THEMISMED,THEMISMED,STK,NSE,,INR,,,,1,,4,DATA
1454,THERMAX,THERMAX,THERMAX,STK,NSE,,INR,,,,1,,4,DATA
1455,THIRUSUGA,THIRUSUGAR,THIRUSUGAR,STK,NSE,,INR,,,,1,,4,DATA
1456,TIRUMALCH,TIRUMALCHM,TIRUMALCHM,STK,NSE,,INR,,,,1,,4,DATA
1457,THOMASCOO,THOMASCOOK,THOMASCOOK,STK,NSE,,INR,,,,1,,4,DATA
1458,THOMASCOT,THOMASCOTT,THOMASCOTT,STK,NSE,,INR,,,,1,,4,DATA
1459,THYROCARE,THYROCARE,THYROCARE,STK,NSE,,INR,,,,1,,4,DATA
1460,TIDEWATER,TIDEWATER,TIDEWATER,STK,NSE,,INR,,,,1,,4,DATA
1461,TIJARIA,TIJARIA,TIJARIA,STK,NSE,,INR,,,,1,,4,DATA
1462,TIL,TIL,TIL,STK,NSE,,INR,,,,1,,4,DATA
1463,TI,TI,TI,STK,NSE,,INR,,,,1,,4,DATA
1464,TIMETECHN,TIMETECHNO,TIMETECHNO,STK,NSE,,INR,,,,1,,4,DATA
1465,TIMESGTY,TIMESGTY,TIMESGTY,STK,NSE,,INR,,,,1,,4,DATA
1466,TIMKEN,TIMKEN,TIMKEN,STK,NSE,,INR,,,,1,,4,DATA
1467,TINPLATE,TINPLATE,TINPLATE,STK,NSE,,INR,,,,1,,4,DATA
1468,TIPSINDLT,TIPSINDLTD,TIPSINDLTD,STK,NSE,,INR,,,,1,,4,DATA
1469,TWL,TWL,TWL,STK,NSE,,INR,,,,1,,4,DATA
