serialno,symbol,servicename,type,exchange,primaryexchange,currency,expiry,option,right,minsize,barsstarttime,streamingpriority,strategy
1,NIFTY50,NSENIFTY,FUT,NSE,,INR,201501,,,50,,0,ADR
2,NIFTY50,NSENIFTY,IND,NSE,,INR,,,,1,,0,IDT
3,ABIRLANUV,ABIRLANUVO,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
4,ACC,ACC,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
5,ADANIENT,ADANIENT,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
6,ADANIPORT,ADANIPORTS,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
7,ADANIPOWE,ADANIPOWER,FUT,NSE,,INR,201501,,,8000,,1,IDT:PAIRS
8,ALBK,ALBK,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
9,AMBUJACEM,AMBUJACEM,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
10,ANDHRABAN,ANDHRABANK,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
11,APOLLOHOS,APOLLOHOSP,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
12,APOLLOTYR,APOLLOTYRE,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
13,ARVIND,ARVIND,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
14,ASHOKLEY,ASHOKLEY,FUT,NSE,,INR,201501,,,11000,,1,IDT:PAIRS
15,ASIANPAIN,ASIANPAINT,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
16,AUROPHARM,AUROPHARMA,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
17,AXISBANK,AXISBANK,FUT,NSE,,INR,201501,,,1250,,1,IDT:PAIRS
18,BAJAJ-AUT,BAJAJ-AUTO,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
19,BANKBAROD,BANKBARODA,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
20,BANKINDIA,BANKINDIA,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
21,BATAINDIA,BATAINDIA,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
22,BHARATFOR,BHARATFORG,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
23,BHARTIART,BHARTIARTL,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
24,BHEL,BHEL,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
25,BIOCON,BIOCON,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
26,BPCL,BPCL,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
27,CAIRN,CAIRN,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
28,CANBK,CANBK,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
29,CENTURYTE,CENTURYTEX,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
30,CESC,CESC,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
31,CIPLA,CIPLA,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
32,COALINDIA,COALINDIA,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
33,COLPAL,COLPAL,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
34,CROMPGREA,CROMPGREAV,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
35,DABUR,DABUR,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
36,DISHTV,DISHTV,FUT,NSE,,INR,201501,,,8000,,1,IDT:PAIRS
37,DIVISLAB,DIVISLAB,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
38,DLF,DLF,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
39,DRREDDY,DRREDDY,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
40,EXIDEIND,EXIDEIND,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
41,FEDERALBN,FEDERALBNK,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
42,GAIL,GAIL,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
43,GLENMARK,GLENMARK,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
44,GMRINFRA,GMRINFRA,FUT,NSE,,INR,201501,,,10000,,1,IDT:PAIRS
45,GODREJIND,GODREJIND,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
46,GRASIM,GRASIM,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
47,HAVELLS,HAVELLS,FUT,NSE,,INR,201501,,,1250,,1,IDT:PAIRS
48,HCLTECH,HCLTECH,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
49,HDFC,HDFC,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
50,HDFCBANK,HDFCBANK,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
51,HDIL,HDIL,FUT,NSE,,INR,201501,,,8000,,1,IDT:PAIRS
52,HEROMOTOC,HEROMOTOCO,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
53,HEXAWARE,HEXAWARE,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
54,HINDALCO,HINDALCO,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
55,HINDPETRO,HINDPETRO,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
56,HINDUNILV,HINDUNILVR,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
57,HINDZINC,HINDZINC,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
58,IBREALEST,IBREALEST,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
59,ICICIBANK,ICICIBANK,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
60,IDBI,IDBI,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
61,IDEA,IDEA,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
62,IDFC,IDFC,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
63,IFCI,IFCI,FUT,NSE,,INR,201501,,,9000,,1,IDT:PAIRS
64,IGL,IGL,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
65,INDIACEM,INDIACEM,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
66,INDUSINDB,INDUSINDBK,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
67,INFY,INFY,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
68,IOB,IOB,FUT,NSE,,INR,201501,,,8000,,1,IDT:PAIRS
69,IOC,IOC,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
70,IRB,IRB,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
71,ITC,ITC,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
72,JINDALSTE,JINDALSTEL,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
73,JISLJALEQ,JISLJALEQS,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
74,JPASSOCIA,JPASSOCIAT,FUT,NSE,,INR,201501,,,8000,,1,IDT:PAIRS
75,JPPOWER,JPPOWER,FUT,NSE,,INR,201501,,,15000,,1,IDT:PAIRS
76,JSWENERGY,JSWENERGY,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
77,JSWSTEEL,JSWSTEEL,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
78,JUBLFOOD,JUBLFOOD,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
79,JUSTDIAL,JUSTDIAL,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
80,KOTAKBANK,KOTAKBANK,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
81,KTKBANK,KTKBANK,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
82,LTFH,L&TFH,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
83,LICHSGFIN,LICHSGFIN,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
84,LT,LT,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
85,LUPIN,LUPIN,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
86,MM,M&M,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
87,MMFS,M&MFIN,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
88,MARUTI,MARUTI,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
89,MCDOWELL-,MCDOWELL-N,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
90,MCLEODRUS,MCLEODRUSS,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
91,MRF,MRF,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
92,NHPC,NHPC,FUT,NSE,,INR,201501,,,12000,,1,IDT:PAIRS
93,NMDC,NMDC,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
94,NTPC,NTPC,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
95,OFSS,OFSS,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
96,ONGC,ONGC,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
97,ORIENTBAN,ORIENTBANK,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
98,PETRONET,PETRONET,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
99,PFC,PFC,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
100,PNB,PNB,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
101,POWERGRID,POWERGRID,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
102,PTC,PTC,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
103,RANBAXY,RANBAXY,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
104,RCOM,RCOM,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
105,RECLTD,RECLTD,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
106,RELCAPITA,RELCAPITAL,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
107,RELIANCE,RELIANCE,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
108,RELINFRA,RELINFRA,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
109,RPOWER,RPOWER,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
110,SAIL,SAIL,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
111,SBIN,SBIN,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
112,SIEMENS,SIEMENS,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
113,SRTRANSFI,SRTRANSFIN,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
114,SSLT,SSLT,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
115,SUNPHARMA,SUNPHARMA,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
116,SUNTV,SUNTV,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
117,SYNDIBANK,SYNDIBANK,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
118,TATACHEM,TATACHEM,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
119,TATACOMM,TATACOMM,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
120,TATAGLOBA,TATAGLOBAL,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
121,TATAMOTOR,TATAMOTORS,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
122,TATAMTRDV,TATAMTRDVR,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
123,TATAPOWER,TATAPOWER,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
124,TATASTEEL,TATASTEEL,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
125,TCS,TCS,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
126,TECHM,TECHM,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
127,TITAN,TITAN,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
128,UBL,UBL,FUT,NSE,,INR,201501,,,250,,1,IDT:PAIRS
129,UCOBANK,UCOBANK,FUT,NSE,,INR,201501,,,4000,,1,IDT:PAIRS
130,ULTRACEMC,ULTRACEMCO,FUT,NSE,,INR,201501,,,125,,1,IDT:PAIRS
131,UNIONBANK,UNIONBANK,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
132,UNITECH,UNITECH,FUT,NSE,,INR,201501,,,17000,,1,IDT:PAIRS
133,UPL,UPL,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
134,VOLTAS,VOLTAS,FUT,NSE,,INR,201501,,,2000,,1,IDT:PAIRS
135,WIPRO,WIPRO,FUT,NSE,,INR,201501,,,500,,1,IDT:PAIRS
136,YESBANK,YESBANK,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
137,ZEEL,ZEEL,FUT,NSE,,INR,201501,,,1000,,1,IDT:PAIRS
138,20MICRONS,20MICRONS,STK,NSE,,INR,,,,1,,100,
139,3IINFOTEC,3IINFOTECH,STK,NSE,,INR,,,,1,,100,
140,3MINDIA,3MINDIA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
141,8KMILES,8KMILES,STK,NSE,,INR,,,,1,,100,
142,A2ZMES,A2ZMES,STK,NSE,,INR,,,,1,,100,
143,DRDATSONS,DRDATSONS,STK,NSE,,INR,,,,1,,100,
144,AARTIDRUG,AARTIDRUGS,STK,NSE,,INR,,,,1,,100,
145,AARTIIND,AARTIIND,STK,NSE,,INR,,,,1,,4,ADR:CNX500
146,AARVEEDEN,AARVEEDEN,STK,NSE,,INR,,,,1,,100,
147,ABAN,ABAN,STK,NSE,,INR,,,,1,,4,ADR:CNX500
148,ABB,ABB,STK,NSE,,INR,,,,1,,4,ADR:CNX500
149,ABBOTINDI,ABBOTINDIA,STK,NSE,,INR,,,,1,,100,
150,ABGSHIP,ABGSHIP,STK,NSE,,INR,,,,1,,4,ADR:CNX500
151,ABHISHEK,ABHISHEK,STK,NSE,,INR,,,,1,,100,
152,TRIDENT,TRIDENT,STK,NSE,,INR,,,,1,,4,ADR:CNX500
153,ACC,ACC,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
154,AFL,AFL,STK,NSE,,INR,,,,1,,100,
155,HUBTOWN,HUBTOWN,STK,NSE,,INR,,,,1,,4,ADR:CNX500
156,ACROPETAL,ACROPETAL,STK,NSE,,INR,,,,1,,100,
157,ARCOTECH,ARCOTECH,STK,NSE,,INR,,,,1,,100,
158,ACE,ACE,STK,NSE,,INR,,,,1,,100,
159,ADANIENT,ADANIENT,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
160,ADANIPORT,ADANIPORTS,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
161,ADANIPOWE,ADANIPOWER,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
162,ADFFOODS,ADFFOODS,STK,NSE,,INR,,,,1,,100,
163,ADHUNIK,ADHUNIK,STK,NSE,,INR,,,,1,,100,
164,ABCIL,ABCIL,STK,NSE,,INR,,,,1,,100,
165,BIRLAMONE,BIRLAMONEY,STK,NSE,,INR,,,,1,,100,
166,ABIRLANUV,ABIRLANUVO,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
167,ADORWELD,ADORWELD,STK,NSE,,INR,,,,1,,100,
168,AMTL,AMTL,STK,NSE,,INR,,,,1,,100,
169,ADVANIHOT,ADVANIHOTR,STK,NSE,,INR,,,,1,,100,
170,ADVANTA,ADVANTA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
171,AEGISCHEM,AEGISCHEM,STK,NSE,,INR,,,,1,,100,
172,AFTEK,AFTEK,STK,NSE,,INR,,,,1,,100,
173,AGCNET,AGCNET,STK,NSE,,INR,,,,1,,100,
174,FMNL,FMNL,STK,NSE,,INR,,,,1,,100,
175,AGRITECH,AGRITECH,STK,NSE,,INR,,,,1,,100,
176,AGRODUTCH,AGRODUTCH,STK,NSE,,INR,,,,1,,100,
177,ATFL,ATFL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
178,AHLUCONT,AHLUCONT,STK,NSE,,INR,,,,1,,100,
179,AHMEDFORG,AHMEDFORGE,STK,NSE,,INR,,,,1,,100,
180,AICHAMP,AICHAMP,STK,NSE,,INR,,,,1,,100,
181,AIAENG,AIAENG,STK,NSE,,INR,,,,1,,4,ADR:CNX500
182,AJANTPHAR,AJANTPHARM,STK,NSE,,INR,,,,1,,100,
183,AJMERA,AJMERA,STK,NSE,,INR,,,,1,,100,
184,AKSHOPTFB,AKSHOPTFBR,STK,NSE,,INR,,,,1,,100,
185,ALCHEM,ALCHEM,STK,NSE,,INR,,,,1,,100,
186,ALEMBICLT,ALEMBICLTD,STK,NSE,,INR,,,,1,,100,
187,APLLTD,APLLTD,STK,NSE,,INR,,,,1,,100,
188,ALKALI,ALKALI,STK,NSE,,INR,,,,1,,100,
189,ALKYLAMIN,ALKYLAMINE,STK,NSE,,INR,,,,1,,100,
190,ALBK,ALBK,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
191,ALLCARGO,ALLCARGO,STK,NSE,,INR,,,,1,,4,ADR:CNX500
192,ADSL,ADSL,STK,NSE,,INR,,,,1,,100,
193,ALLSEC,ALLSEC,STK,NSE,,INR,,,,1,,100,
194,ALMONDZ,ALMONDZ,STK,NSE,,INR,,,,1,,100,
195,ALOKTEXT,ALOKTEXT,STK,NSE,,INR,,,,1,,4,ADR:CNX500
196,ALPA,ALPA,STK,NSE,,INR,,,,1,,100,
197,ALPHAGEO,ALPHAGEO,STK,NSE,,INR,,,,1,,100,
198,ALPINEHOU,ALPINEHOU,STK,NSE,,INR,,,,1,,100,
199,ALPSINDUS,ALPSINDUS,STK,NSE,,INR,,,,1,,100,
200,AIL,AIL,STK,NSE,,INR,,,,1,,4,ADR:CNX500
201,AMARAJABA,AMARAJABAT,STK,NSE,,INR,,,,1,,4,ADR:CNX500
202,AMARJOTHI,AMARJOTHI,STK,NSE,,INR,,,,1,,100,
203,AMBIKCO,AMBIKCO,STK,NSE,,INR,,,,1,,100,
204,AMBUJACEM,AMBUJACEM,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:NIFTY:IDT
205,AMDIND,AMDIND,STK,NSE,,INR,,,,1,,100,
206,ASIL,ASIL,STK,NSE,,INR,,,,1,,100,
207,AMLSTEEL,AMLSTEEL,STK,NSE,,INR,,,,1,,100,
208,AMRUTANJA,AMRUTANJAN,STK,NSE,,INR,,,,1,,100,
209,AMTEKAUTO,AMTEKAUTO,STK,NSE,,INR,,,,1,,4,ADR:CNX500
210,AMTEKINDI,AMTEKINDIA,STK,NSE,,INR,,,,1,,4,ADR:CNX500
211,ANANTRAJ,ANANTRAJ,STK,NSE,,INR,,,,1,,4,ADR:CNX500
212,ANDHRABAN,ANDHRABANK,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
213,ANDHRACEM,ANDHRACEMT,STK,NSE,,INR,,,,1,,100,
214,IPAPPM,IPAPPM,STK,NSE,,INR,,,,1,,100,
215,ANDHRSUGA,ANDHRSUGAR,STK,NSE,,INR,,,,1,,100,
216,ANGIND,ANGIND,STK,NSE,,INR,,,,1,,100,
217,ANIKINDS,ANIKINDS,STK,NSE,,INR,,,,1,,100,
218,ANKITMETA,ANKITMETAL,STK,NSE,,INR,,,,1,,100,
219,ANSALHSG,ANSALHSG,STK,NSE,,INR,,,,1,,100,
220,ANSALAPI,ANSALAPI,STK,NSE,,INR,,,,1,,4,ADR:CNX500
221,ANTGRAPHI,ANTGRAPHIC,STK,NSE,,INR,,,,1,,100,
222,APARINDS,APARINDS,STK,NSE,,INR,,,,1,,100,
223,APCOTEXIN,APCOTEXIND,STK,NSE,,INR,,,,1,,100,
224,APLAPOLLO,APLAPOLLO,STK,NSE,,INR,,,,1,,100,
225,APLAB,APLAB,STK,NSE,,INR,,,,1,,100,
226,APOLLOHOS,APOLLOHOSP,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
227,APOLLOTYR,APOLLOTYRE,STK,NSE,,INR,,,,1,09:15:00?15:30:00?Asia/Kolkata,1,ADR:CNX500:IDT
228,APTECHT,APTECHT,STK,NSE,,INR,,,,1,,4,ADR:CNX500
229,ARCHIDPLY,ARCHIDPLY,STK,NSE,,INR,,,,1,,100,
230,ARCHIES,ARCHIES,STK,NSE,,INR,,,,1,,100,
231,ALSTOMTD,ALSTOMT&D,STK,NSE,,INR,,,,1,,4,ADR:CNX500
232,ARIES,ARIES,STK,NSE,,INR,,,,1,,100,
233,ARIHANT,ARIHANT,STK,NSE,,INR,,,,1,,100,
234,AROGRANIT,AROGRANITE,STK,NSE,,INR,,,,1,,100,
235,ARROWTEX,ARROWTEX,STK,NSE,,INR,,,,1,,100,
236,ARSHIYA,ARSHIYA,STK,NSE,,INR,,,,1,,100,
237,ARSSINFRA,ARSSINFRA,STK,NSE,,INR,,,,1,,100,
